ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_EXPEDIENTE_ACADEMICO,ID_ASIGNATURA,ID_CONVOCATORIA,ID_PLAN_ESTUDIO,ID_CENTRO,ID_TIPO_ACCESO,ID_GRUPO,ID_TIPO_DOCENCIA,ID_CLASE_ASIGNATURA,ID_TIPO_RECONOCIMIENTO,ID_CALIFICACION,ID_RANGO_NOTA_NUMERICA,ID_ALUMNO,ID_SEXO,ID_CURSO_ACADEMICO_COHORTE,ID_PAIS_NACIONALIDAD,ID_POBLACION_FAMILIAR,ID_FECHA_CALIFICACION,EDAD,NOTA_NUMERICA,CREDITOS,ORDEN_CONVOCATORIA,CONVOCATORIAS_CONSUMIDAS,NUMERO_MATRICULAS,SN_DOCTORADO_VIGENTE,ID_DEDICACION,FLG_COMPENSADA,FLG_TRANSFERIDA,ID_RANGO_NOTA_ADMISION,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_RAMA_CONOCIMIENTO,CURSO_MAS_ALTO_MATRICULADO,CURSO_IMPARTICION_ASIG,ORDEN_BOE_PLAN,FLG_MOVILIDAD_IN,ID_PLAN_ESTUDIO_NK,FLG_ULTIMA_CONVOCATORIA,ID_CENTRO_IMPARTICION,FLG_MATRICULADA,FLG_SUPERADA,ID_PLAN_GRUPO_MATRICULA,ID_ESTUDIO_NK,NOTA_ADMISION,SN_MOVILIDAD_IN,FLG_RECONOCIDA,ID_FECHA_CARGA,ID_TIPO_ESTUDIO,SN_PROG_MOVILIDAD,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,FECHA_CARGA,ID_ESTUDIO_PREVIO,ANYO_ACCESO_SUE,SN_NUEVO_INGRESO,ID_TIPO_CENTRO,ID_CENTRO_IMPARTICION_NK,ID_POBLACION_CENTRO,SN_COMPENSADA,FLG_SUSPENDIDA,ID_EDAD_EST,FLG_CALCULO_TASAS,ID_PAIS_FAMILIAR,FLG_PRESENTADA,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_ASIGNATURA_NK,ID_RANGO_NOTA_EGRACONS,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,RANGO_NUM_MATRICULAS
2012,65,20120,65,399,3,43,9,3,16,3,5,3,2,1,35,1,20240,63,120,20120708,52,1.36,10.2,3,6,3,S,45,0,0,8.07,508,559,126,3,67,6243/2020,1,10043,1,2,1,0,508,300,7.34,S,1,20201029,607,S,926,9,0,2020-10-26,747,2011,N,520,200,658,N,1,3,0,63,1,S,1,399,2.0,655,UZB,3
2015,66,20150,66,398,1,51,40,14,19,2,2,5,5,1,7,2,20220,57,130,20161220,46,9.32,6.3,1,6,3,S,352,0,1,3.34,575,875,416,1,71,7334/2022,0,10051,1,40,1,1,575,2600,1.73,N,1,20200520,964,N,801,253,0,2020-12-21,349,2014,N,375,4000,852,N,0,4,1,17,1,S,0,398,2.0,782,URY,3
2022,67,20220,67,427,5,42,7,4,7,5,4,4,4,1,38,2,20210,1,487,20230209,18,8.13,9.6,2,4,2,S,454,0,1,7.37,695,670,287,1,51,1810/2013,0,10042,0,43,1,1,695,4200,4.95,N,0,20210916,21,S,309,945,1,2022-11-14,371,2020,S,112,4300,110,N,0,8,0,1,1,S,1,427,7.0,106,ESP,2
2011,68,20110,68,468,2,85,1,8,5,2,5,1,3,1,28,2,20160,12,276,20110811,9,5.83,5.4,2,3,2,N,461,0,1,7.51,462,113,666,3,88,8074/2021,1,10085,0,1,1,1,462,3800,2.96,S,0,20230403,772,N,567,666,0,2022-07-27,798,2010,S,800,100,839,N,0,1,1,12,1,N,0,468,3.0,166,ITA,2
2024,69,20240,69,446,4,84,24,6,20,5,5,1,5,1,95,2,20120,77,195,20240707,56,9.42,12.0,2,5,2,S,568,0,0,7.58,556,497,130,3,23,2235/2010,1,10084,0,24,1,1,556,100,4.89,S,1,20210208,751,N,872,777,0,2023-11-06,16,2014,S,742,2400,303,N,0,2,1,77,1,S,0,446,5.0,355,NGA,2
2011,70,20110,70,121,4,86,1,12,9,2,3,2,2,1,38,2,20220,14,437,20120425,7,2.97,6.8,2,2,1,N,216,0,1,1.26,892,535,430,3,80,5693/2018,0,10086,0,1,1,0,892,600,1.84,N,1,20210710,957,S,268,667,1,2020-10-24,656,2010,S,198,100,531,N,1,8,0,14,1,S,1,121,9.0,901,DEU,1
2011,71,20110,71,349,3,17,42,2,19,4,2,5,2,1,24,1,20110,94,448,20110728,31,0.93,10.2,3,1,1,N,870,0,1,0.34,298,13,650,1,28,8924/2014,0,10017,0,42,1,0,298,4000,7.68,N,1,20220718,856,N,813,56,0,2023-04-25,100,2010,N,246,4200,204,N,1,8,0,94,1,N,0,349,8.0,638,UGA,1
2024,72,20240,72,277,2,94,36,6,1,5,2,2,2,1,47,2,20200,13,13,20241121,46,1.68,5.7,1,6,2,N,860,0,0,2.94,255,744,329,3,90,4323/2013,0,10094,1,36,1,0,255,4500,1.56,N,0,20220523,516,S,112,408,1,2023-11-27,410,2013,S,834,3600,190,N,1,3,0,13,1,N,1,277,1.0,476,MCO,2
2017,73,20170,73,310,1,49,15,15,7,3,3,4,3,1,10,1,20110,90,184,20171106,22,6.28,10.8,1,2,3,S,947,0,1,9.44,720,381,659,2,64,3472/2022,1,10049,0,11,1,1,720,3900,8.03,S,0,20220919,206,S,267,959,1,2022-03-26,424,2012,S,227,1100,683,N,0,8,0,90,1,S,1,310,7.0,219,TTO,3
2024,74,20240,74,69,5,83,38,15,9,3,5,1,2,1,70,1,20200,66,477,20250731,20,1.74,5.7,2,1,3,N,582,0,0,4.08,178,839,373,1,98,9203/2022,0,10083,0,42,1,0,178,2800,3.82,N,1,20230812,522,S,381,689,0,2022-01-26,869,2016,S,827,4200,659,N,1,9,0,66,1,S,1,69,9.0,87,CAF,3
2014,75,20140,75,310,2,14,20,6,8,4,3,1,2,1,77,1,20160,67,495,20140325,36,2.0,6.9,1,4,2,N,908,0,1,5.24,965,854,539,1,58,7388/2013,1,10014,0,20,1,0,965,1200,2.53,S,1,20200724,404,S,965,975,0,2021-05-08,517,2012,N,703,2000,731,N,1,4,1,67,1,N,1,310,5.0,597,SVN,2
2013,76,20130,76,350,1,62,49,11,8,4,4,1,2,1,58,1,20110,90,133,20130628,54,1.27,7.4,2,5,2,S,296,0,0,0.8,818,146,916,3,40,1939/2019,1,10062,0,49,1,0,818,5000,0.3,S,0,20220717,762,S,354,464,1,2023-06-27,230,2010,S,570,4900,120,N,1,4,1,90,1,S,1,350,10.0,155,TTO,2
2022,77,20220,77,72,5,55,29,3,2,3,1,5,2,1,58,1,20210,79,101,20221118,63,4.3,3.6,1,6,2,S,794,0,1,6.52,7,525,74,4,71,5907/2018,0,10055,1,29,1,0,7,2000,9.73,N,1,20231113,687,S,851,855,1,2022-10-03,278,2021,S,228,2900,369,N,1,5,1,79,1,N,1,72,6.0,83,NAM,2
2014,78,20140,78,455,1,78,10,11,12,3,2,1,2,1,2,1,20210,43,168,20141030,8,4.53,10.2,2,4,1,N,617,1,0,0.42,503,150,475,3,29,4693/2020,1,10078,0,11,1,0,503,2100,9.54,S,1,20210424,725,N,481,106,1,2023-05-19,166,2010,N,510,1100,383,S,1,1,0,43,1,N,0,455,8.0,385,TWN,1
2023,79,20230,79,65,4,62,22,5,12,4,4,5,3,1,60,2,20130,75,151,20240206,26,6.32,3.8,1,3,3,N,740,0,1,4.35,200,516,347,1,98,9803/2010,1,10062,0,22,1,1,200,200,6.13,S,0,20220416,657,S,955,78,0,2023-08-16,129,2013,S,254,2200,555,N,0,7,1,75,1,N,1,65,2.0,970,PRY,3
2015,80,20150,80,260,5,24,13,2,7,2,5,5,5,1,21,1,20170,63,263,20160913,55,9.92,4.9,2,2,2,N,691,0,0,0.8,867,564,444,2,69,7688/2015,1,10024,0,13,1,1,867,3100,8.37,S,1,20220812,335,N,326,445,1,2022-11-14,227,2014,N,768,1300,215,N,0,8,1,63,1,S,0,260,5.0,928,UZB,2
2024,81,20240,81,361,5,19,10,6,9,2,4,4,2,1,51,1,20230,52,91,20250114,54,1.96,7.5,1,1,2,N,609,0,1,3.02,809,457,577,3,92,5283/2016,0,10019,0,10,1,0,809,2900,4.47,N,0,20210310,645,N,726,755,1,2021-12-11,612,2019,S,184,1000,133,N,1,4,1,52,1,S,0,361,1.0,329,EST,2
2013,82,20130,82,138,3,7,28,11,19,5,5,3,3,1,78,2,20120,85,66,20141222,26,5.03,8.5,3,4,1,N,947,0,1,6.02,358,948,992,3,29,7466/2022,0,10007,0,28,1,1,358,1500,5.46,N,0,20221202,575,S,90,245,0,2022-07-03,705,2012,S,963,2800,576,N,0,8,0,85,1,S,1,138,5.0,965,NER,1
2019,83,20190,83,359,5,39,15,2,10,5,1,3,2,1,27,2,20120,10,183,20200203,63,1.59,5.3,3,1,3,N,907,0,1,0.87,765,738,328,3,14,8239/2021,1,10039,0,15,1,0,765,2500,8.94,S,1,20210929,954,S,66,761,1,2020-03-08,762,2017,N,731,1500,536,N,1,5,1,10,1,S,1,359,10.0,152,VCT,3
2014,84,20140,84,486,3,21,48,11,16,4,1,2,2,1,3,1,20110,60,221,20141125,55,3.68,6.4,1,1,2,S,821,0,1,6.25,988,317,274,1,01,8003/2011,1,10021,0,17,1,0,988,3200,2.92,S,1,20230928,95,S,514,340,1,2022-03-20,487,2014,N,45,1700,221,N,1,4,0,60,1,N,1,486,10.0,887,RUS,2
2021,85,20210,85,182,1,80,19,1,16,2,2,3,5,1,84,1,20180,53,53,20210221,27,9.51,6.3,1,3,1,N,951,0,1,9.0,635,686,766,2,20,5138/2010,0,10080,0,19,1,1,635,4200,7.63,N,0,20201109,289,S,969,562,1,2023-04-18,813,2012,N,807,1900,854,N,0,7,0,53,1,N,1,182,7.0,129,KGZ,1
2012,86,20120,86,46,2,80,2,1,6,5,3,1,2,1,41,1,20150,95,48,20131226,18,0.64,5.7,2,6,2,N,60,0,0,0.63,677,30,540,2,20,3036/2011,1,10080,1,2,1,0,677,4000,4.14,S,0,20220128,918,N,328,909,0,2022-10-29,914,2010,S,44,200,624,N,1,6,1,59,1,S,0,46,3.0,308,BRA,2
2013,87,20130,87,317,1,33,40,15,16,3,4,3,2,1,89,1,20180,70,145,20141012,32,3.13,5.6,2,2,1,S,827,0,0,4.79,265,23,912,4,57,4105/2016,0,10033,0,40,1,0,265,2800,7.48,N,0,20230119,119,N,237,696,0,2023-03-14,330,2012,S,883,4000,700,N,1,9,0,70,1,S,0,317,5.0,220,BRN,1
2024,88,20240,88,107,3,72,13,13,2,5,2,3,2,1,6,1,20100,6,61,20250818,60,0.89,6.8,1,4,3,S,448,0,1,3.1,598,760,831,2,48,4261/2018,0,10072,0,13,1,0,598,4100,1.0,N,1,20210216,860,N,226,829,1,2020-08-31,599,2023,S,733,1300,664,N,1,10,1,72,1,N,0,107,3.0,303,GNB,3
2017,89,20170,89,248,2,27,19,12,8,1,4,1,3,1,88,1,20100,20,426,20181118,12,5.47,11.8,3,5,1,S,223,0,1,5.48,271,513,122,2,85,7312/2013,1,10027,0,15,1,1,271,1300,5.35,S,0,20220607,627,N,989,584,1,2020-05-17,793,2012,N,958,1500,244,N,0,7,0,20,1,N,0,248,1.0,350,TGO,1
2018,90,20180,90,237,5,15,44,2,1,5,1,2,5,1,49,1,20120,31,471,20191123,56,9.25,7.9,1,4,3,S,384,0,0,7.55,307,837,691,4,74,9583/2015,0,10015,0,12,1,1,307,500,7.43,N,1,20231004,78,S,700,379,0,2022-01-02,262,2015,S,645,1200,46,N,0,10,0,31,1,N,1,237,2.0,456,MUS,3
2016,91,20160,91,139,1,9,39,11,7,3,3,4,3,1,40,2,20200,67,201,20160118,11,6.94,5.2,3,6,2,S,795,0,1,8.05,896,853,622,3,73,9088/2017,1,10009,1,39,1,1,896,4400,3.2,S,0,20201117,336,S,837,958,1,2020-04-27,103,2014,S,958,3900,163,N,0,1,0,67,1,N,1,139,3.0,343,SVN,2
2013,92,20130,92,244,3,80,5,5,11,1,5,1,3,1,10,1,20130,4,336,20140923,19,6.02,4.7,3,3,2,S,655,0,1,1.45,343,977,765,2,02,7810/2011,1,10080,0,5,1,1,343,4300,3.46,S,0,20230613,824,S,319,186,0,2022-02-23,652,2010,S,893,500,727,N,0,5,0,4,1,N,1,244,10.0,953,CUB,2
2023,93,20230,93,247,2,29,14,15,17,2,4,4,5,1,92,1,20140,41,420,20241209,55,9.7,4.9,2,5,3,S,355,0,0,8.36,77,376,759,4,60,1159/2010,0,10029,0,23,1,1,77,1100,2.72,N,0,20230326,926,S,708,399,1,2021-04-27,300,2018,S,245,2300,505,N,0,4,0,41,1,S,1,247,2.0,52,MOZ,3
2018,94,20180,94,281,3,93,22,12,6,1,1,1,3,1,47,2,20180,15,325,20181112,40,6.8,9.3,3,6,2,N,119,0,1,4.92,719,998,585,2,69,7756/2017,1,10093,1,40,1,1,719,1900,0.59,S,1,20210926,949,S,954,771,1,2021-07-09,996,2010,N,22,4000,528,N,0,8,1,15,1,N,1,281,7.0,669,CAN,2
2010,95,20100,95,54,5,60,1,4,5,2,1,4,2,1,47,2,20130,79,314,20100127,32,4.56,3.5,2,3,3,S,232,0,0,1.22,126,229,358,3,38,8467/2013,1,10060,0,1,1,0,126,2900,9.57,S,0,20201226,538,N,783,159,0,2021-04-15,494,2010,N,625,100,245,N,1,9,0,79,1,N,0,54,5.0,632,NAM,3
2020,96,20200,96,68,5,98,5,1,5,5,4,2,3,1,63,1,20200,58,168,20200227,38,5.95,11.9,1,2,2,N,242,0,1,0.29,469,517,363,4,36,1655/2017,1,10098,0,5,1,1,469,1600,6.36,S,0,20200424,601,N,673,287,1,2021-03-01,94,2020,S,740,500,847,N,0,4,0,58,1,S,0,68,4.0,238,BGR,2
2021,97,20210,97,408,2,21,23,2,15,4,4,4,4,1,3,1,20230,80,313,20210412,62,8.36,4.6,1,4,2,S,484,0,0,8.62,169,330,356,3,97,5425/2014,1,10021,0,23,1,1,169,3700,6.47,S,1,20210301,681,N,572,58,1,2023-02-24,938,2015,S,148,2300,678,N,0,5,1,80,1,S,0,408,8.0,525,ETH,2
2012,98,20120,98,319,3,51,23,7,6,1,5,2,3,1,82,2,20220,93,167,20120317,43,5.98,10.6,1,5,3,S,383,0,1,8.57,59,667,772,3,20,8496/2022,0,10051,0,23,1,1,59,1100,8.47,N,1,20210903,774,N,508,115,0,2022-05-25,101,2010,N,250,2300,512,N,0,1,1,10,1,S,0,319,6.0,907,VCT,3
2023,99,20230,99,387,4,98,36,15,6,3,4,3,4,1,26,1,20150,46,279,20241110,33,7.7,6.9,2,4,2,N,51,0,1,3.59,349,966,510,4,62,9691/2017,1,10098,0,36,1,1,349,4600,0.99,S,1,20231018,306,N,171,934,1,2021-10-20,825,2021,S,633,3600,784,N,0,3,0,46,1,S,0,387,8.0,829,MDV,2
2011,100,20110,100,209,3,7,26,8,20,5,4,3,4,1,72,2,20180,9,51,20120227,18,8.64,6.4,3,1,2,N,154,0,1,8.31,45,866,84,3,68,6796/2020,0,10007,0,7,1,1,45,200,4.31,N,0,20220723,397,S,225,191,0,2021-06-21,124,2010,N,665,700,936,N,0,5,1,59,1,N,1,209,9.0,183,BRA,2
2016,101,20160,101,256,5,46,3,14,18,1,3,4,2,1,79,1,20210,1,355,20160202,29,4.07,11.6,2,2,3,N,749,0,1,5.98,201,446,141,4,52,2634/2011,0,10046,0,3,1,0,201,600,0.39,N,0,20210828,213,S,655,790,0,2021-11-07,486,2011,N,773,300,681,N,1,4,1,1,1,N,1,256,1.0,393,ESP,3
2010,102,20100,102,328,2,4,41,10,6,2,3,2,2,1,81,2,20230,99,398,20111218,49,1.1,10.3,3,1,1,S,951,0,1,8.45,352,832,653,4,60,2692/2015,0,10004,0,44,1,0,352,3600,2.61,N,1,20220221,874,N,795,957,0,2021-10-25,398,2010,N,886,4400,930,N,1,4,0,99,1,N,0,328,8.0,438,KWT,1
2021,103,20210,103,455,3,66,30,5,19,4,1,3,3,1,13,2,20240,17,345,20210817,47,6.7,8.4,2,3,2,N,236,0,1,4.75,198,12,19,3,58,1613/2018,1,10066,0,43,1,1,198,3900,5.74,S,0,20230718,471,S,939,153,0,2023-03-14,5,2018,N,612,4300,510,N,0,6,1,18,1,S,1,455,2.0,909,ZAF,2
2019,104,20190,104,429,5,88,40,14,3,4,5,3,2,1,81,2,20180,45,473,20190517,57,2.23,9.9,3,5,3,N,149,0,0,6.79,270,862,398,3,11,2735/2022,1,10088,0,40,1,0,270,200,9.93,S,1,20220827,997,S,834,54,1,2020-01-15,929,2011,S,202,4000,585,N,1,9,0,45,1,S,1,429,10.0,467,NOR,3
2019,105,20190,105,23,1,71,6,8,10,5,4,2,4,1,89,1,20190,16,41,20190127,37,7.66,5.6,3,4,1,S,999,0,1,4.44,790,323,582,1,34,5073/2012,1,10071,0,6,1,1,790,2700,6.2,S,0,20230116,869,N,705,336,0,2023-10-03,602,2010,N,471,600,609,N,0,8,1,16,1,N,0,23,8.0,732,BLR,1
2010,106,20100,106,345,3,78,49,7,4,5,4,3,2,1,37,1,20190,91,186,20110102,20,0.62,8.6,2,5,1,S,482,0,1,9.41,195,54,184,1,02,9664/2019,0,10078,0,49,1,0,195,800,3.2,N,1,20210712,617,N,104,170,1,2020-11-29,996,2010,N,191,4900,641,N,1,6,1,91,1,N,0,345,5.0,82,QAT,1
2010,107,20100,107,261,3,12,33,3,18,4,3,3,3,1,87,1,20150,60,281,20100503,52,5.7,7.0,2,3,1,S,338,0,1,4.45,557,328,426,1,79,7581/2013,0,10012,0,33,1,1,557,3400,9.28,N,1,20200904,693,S,157,61,0,2022-01-27,729,2010,S,294,3300,202,N,0,2,1,60,1,N,1,261,8.0,675,RUS,1
2023,108,20230,108,389,4,1,29,14,19,4,1,4,2,1,58,1,20140,86,217,20240708,65,0.93,8.3,1,2,2,N,229,0,0,0.6,740,593,61,4,13,7756/2018,1,10001,0,25,1,0,740,3000,8.99,S,0,20230213,552,S,194,614,0,2022-01-07,146,2023,N,816,2500,496,N,1,9,1,86,1,N,1,389,4.0,984,BHR,2
2019,109,20190,109,276,2,63,30,12,2,4,5,5,4,1,47,2,20100,18,213,20200904,42,8.47,8.4,3,1,2,S,208,0,1,8.67,749,927,93,2,86,7275/2018,1,10063,0,21,1,1,749,2300,8.22,S,1,20220609,834,S,955,15,0,2020-09-11,916,2017,N,374,2100,385,N,0,10,1,18,1,S,1,276,7.0,919,ZAF,2
2010,110,20100,110,87,2,46,5,11,5,1,5,3,2,1,2,1,20140,76,363,20111222,5,3.65,10.0,3,1,2,N,480,0,0,2.19,566,325,87,2,81,5982/2018,1,10046,0,25,1,0,566,200,1.78,S,1,20230515,119,N,587,979,0,2021-02-14,259,2010,N,117,2500,281,N,1,7,1,76,1,S,0,87,9.0,278,COM,2
2013,111,20130,111,184,5,66,45,12,9,5,1,2,4,1,62,2,20220,95,243,20141007,29,7.32,11.0,3,4,1,N,58,0,0,8.1,820,120,233,1,24,2520/2018,1,10066,0,43,1,1,820,800,9.47,S,0,20230918,629,N,46,605,0,2021-04-23,149,2010,S,212,4300,476,N,0,6,0,95,1,S,0,184,5.0,169,NLD,1
2022,112,20220,112,313,3,86,11,4,7,1,3,2,2,1,61,1,20180,11,323,20230517,62,1.66,11.1,1,6,2,S,193,0,0,1.23,330,379,847,4,79,1827/2015,1,10086,1,11,1,0,330,5000,2.42,S,0,20220920,661,N,485,526,1,2022-11-10,201,2013,N,548,1100,452,N,1,3,0,11,1,S,0,313,8.0,860,GIN,2
2017,113,20170,113,417,5,83,3,14,17,1,2,2,2,1,98,1,20140,7,426,20180616,32,1.73,7.6,1,2,1,N,714,0,1,0.79,878,113,343,3,51,6675/2012,1,10083,0,3,1,0,878,4300,1.13,S,1,20230911,648,N,9,277,0,2022-11-20,872,2011,N,642,300,260,N,1,1,1,24,1,S,0,417,4.0,531,BLZ,1
2022,114,20220,114,288,1,54,17,10,12,4,1,1,4,1,100,1,20140,19,343,20230608,43,8.01,10.8,3,5,1,N,247,0,0,6.22,37,558,888,3,39,1265/2016,1,10054,0,17,1,1,37,4000,6.8,S,0,20201202,1000,S,192,937,0,2022-10-18,815,2022,N,477,1700,199,N,0,8,0,19,1,S,1,288,1.0,817,CMR,1
2010,115,20100,115,64,5,100,42,14,8,1,2,4,2,1,91,2,20210,36,108,20101207,3,4.92,5.3,1,1,2,S,593,1,0,2.34,634,104,723,4,19,7609/2011,0,10100,0,35,1,0,634,2100,1.4,N,1,20230801,790,N,312,777,0,2021-05-18,433,2010,N,282,3500,141,S,1,10,0,90,1,N,0,64,10.0,527,TTO,2
2024,116,20240,116,267,1,30,27,9,6,2,1,1,3,1,45,2,20160,43,439,20241021,64,6.28,4.4,3,4,3,S,19,0,1,8.32,251,902,4,1,14,4891/2021,0,10030,0,27,1,1,251,3200,7.06,N,1,20201225,458,S,887,506,0,2020-01-18,59,2016,S,250,2700,183,N,0,1,1,43,1,S,1,267,7.0,351,TWN,3
2020,117,20200,117,214,2,6,33,3,4,2,3,1,2,1,7,2,20120,100,337,20210202,51,4.57,6.4,2,6,3,S,281,0,0,8.24,84,161,615,1,33,5187/2021,1,10006,1,47,1,0,84,800,3.45,S,1,20230323,917,S,392,248,0,2020-03-30,782,2013,S,583,4700,536,N,1,7,1,100,1,S,1,214,4.0,35,VUT,3
2020,118,20200,118,54,2,35,17,15,20,4,5,5,2,1,13,2,20200,76,68,20201005,46,3.26,10.4,1,5,2,S,904,0,1,4.76,183,234,912,4,17,3321/2017,0,10035,0,17,1,0,183,3200,3.34,N,1,20230410,244,N,793,272,0,2021-08-26,640,2012,N,873,1700,740,N,1,3,1,76,1,S,0,54,2.0,905,COM,2
2017,119,20170,119,338,1,37,32,5,10,2,1,4,4,1,19,1,20230,53,119,20170414,15,8.37,8.1,3,1,2,S,314,0,1,0.72,677,702,630,3,37,9973/2019,0,10037,0,32,1,1,677,200,0.27,N,1,20210803,633,N,683,537,0,2023-11-21,392,2014,N,755,3200,98,N,0,2,1,53,1,S,0,338,5.0,190,KGZ,2
2022,120,20220,120,249,3,67,5,13,10,3,2,3,2,1,47,2,20240,66,388,20220118,44,1.35,7.6,3,4,2,N,487,0,1,3.0,448,60,305,2,35,5004/2015,0,10067,0,5,1,0,448,2500,0.55,N,1,20230221,253,S,900,737,0,2021-05-02,450,2010,N,475,500,403,N,1,6,1,66,1,S,1,249,3.0,775,CAF,2
2011,121,20110,121,476,5,38,10,2,8,5,1,2,4,1,61,1,20170,90,312,20120514,51,7.77,8.6,2,3,2,N,389,0,0,4.72,913,933,808,4,40,5223/2012,0,10038,0,15,1,1,913,1800,6.67,N,0,20220917,137,N,437,999,0,2021-05-29,164,2010,N,460,1500,581,N,0,7,1,90,1,N,0,476,8.0,356,TTO,2
2023,122,20230,122,84,3,15,11,6,1,2,5,2,2,1,20,2,20170,13,96,20230214,33,2.75,5.6,1,2,1,S,484,0,0,3.24,179,960,403,4,35,4336/2013,0,10015,0,11,1,0,179,1200,3.87,N,1,20210901,645,S,914,325,0,2022-09-04,953,2015,S,345,1100,114,N,1,7,0,83,1,N,1,84,1.0,8,BEL,1
2010,123,20100,123,27,4,31,11,4,20,5,5,5,5,1,87,1,20130,59,108,20110627,53,9.03,5.0,2,2,1,S,680,0,1,3.8,74,32,410,3,99,7718/2010,1,10031,0,11,1,1,74,4500,9.37,S,0,20230804,884,N,375,666,0,2022-04-30,167,2010,S,319,1100,559,N,0,8,0,50,1,S,0,27,4.0,348,NZL,1
2013,124,20130,124,486,1,68,39,5,12,1,1,5,3,1,21,1,20220,98,260,20130413,52,5.23,8.1,3,5,3,S,751,0,0,7.64,207,383,570,3,06,4837/2019,1,10068,0,39,1,1,207,4100,5.11,S,0,20230517,970,N,847,501,0,2022-10-14,173,2011,S,422,3900,767,N,0,2,0,98,1,S,0,486,6.0,404,COL,3
2023,125,20230,125,287,2,37,9,13,1,4,3,2,2,1,91,2,20140,76,382,20230712,16,2.0,8.9,2,3,1,N,978,0,0,6.76,162,716,193,4,50,6755/2011,1,10037,0,9,1,0,162,3700,8.48,S,1,20230228,605,S,290,478,1,2023-05-05,235,2021,S,302,900,146,N,1,10,0,76,1,N,1,287,9.0,67,COM,1
2017,126,20170,126,321,1,35,4,14,19,2,2,3,2,1,17,1,20110,100,101,20170819,58,1.48,10.5,1,1,3,S,916,0,1,5.96,231,315,688,2,48,7267/2017,0,10035,0,4,1,0,231,4600,1.58,N,0,20220209,887,N,767,644,1,2023-08-19,233,2012,N,300,400,555,N,1,6,1,100,1,N,0,321,8.0,602,VUT,3
2013,127,20130,127,337,5,84,43,8,6,3,3,4,3,1,1,1,20170,74,378,20140110,55,5.03,3.3,2,1,1,S,487,0,0,6.52,317,570,596,4,89,4902/2011,1,10084,0,20,1,1,317,3900,6.89,S,0,20230622,904,N,109,846,1,2020-10-27,383,2010,N,356,2000,755,N,0,1,0,74,1,N,0,337,4.0,83,SRB,1
2014,128,20140,128,292,5,85,12,8,6,3,3,5,2,1,15,2,20130,5,226,20150708,52,3.6,6.5,3,6,1,N,809,0,0,7.83,574,988,413,4,77,4716/2013,0,10085,1,12,1,0,574,4300,6.8,N,1,20200623,598,S,303,880,1,2020-08-06,112,2013,S,691,1200,494,N,1,2,1,5,1,S,1,292,3.0,353,SWZ,1
2016,129,20160,129,184,1,14,35,1,2,3,3,3,5,1,52,2,20160,97,74,20160409,62,9.73,7.2,2,1,1,S,842,0,0,0.58,518,157,121,4,76,2935/2012,0,10014,0,35,1,1,518,2000,7.76,N,0,20201008,180,N,389,945,0,2020-02-20,999,2012,S,67,3500,423,N,0,1,0,97,1,S,0,184,7.0,570,GAB,1
2010,130,20100,130,111,4,53,49,9,12,4,3,2,3,1,3,1,20180,61,330,20110110,52,5.86,5.1,2,4,3,S,989,0,1,6.38,397,731,480,2,02,1855/2022,0,10053,0,49,1,1,397,1900,7.83,N,0,20200601,28,N,703,111,1,2020-08-07,44,2010,N,656,4900,695,N,0,1,0,61,1,S,0,111,4.0,384,CHN,3
2012,131,20120,131,413,1,69,11,4,14,2,4,2,2,1,76,1,20120,15,48,20120223,25,3.3,4.3,3,5,1,N,154,0,0,8.66,406,54,19,2,50,1451/2016,0,10069,0,11,1,0,406,2000,6.39,N,0,20220218,216,S,969,148,0,2022-01-13,735,2011,N,869,1100,178,N,1,1,0,15,1,N,1,413,8.0,983,CAN,1
2010,132,20100,132,401,4,87,19,9,6,3,2,2,3,1,50,2,20130,42,145,20110121,27,5.76,10.6,2,3,3,N,83,0,1,1.09,870,42,272,1,90,3946/2013,1,10087,0,19,1,1,870,3500,4.15,S,1,20200606,433,S,720,168,0,2021-12-25,780,2010,S,983,1900,857,N,0,7,1,57,1,S,1,401,9.0,727,MLI,3
2024,133,20240,133,488,1,27,25,6,8,3,3,2,4,1,77,1,20120,27,226,20240508,46,8.33,4.4,2,4,2,N,564,0,1,5.3,944,712,273,4,01,8887/2022,1,10027,0,13,1,1,944,3600,8.57,S,1,20220418,320,N,818,116,1,2022-10-06,843,2016,N,440,1300,395,N,0,8,0,27,1,S,0,488,7.0,118,SLV,2
2014,134,20140,134,226,5,2,18,13,12,3,2,2,2,1,83,2,20140,97,88,20150111,37,2.94,9.2,2,5,2,N,823,0,0,3.4,663,515,724,1,72,8285/2013,0,10002,0,7,1,0,663,4000,7.29,N,1,20230522,953,N,618,19,1,2021-04-14,350,2013,S,405,700,916,N,1,8,1,97,1,S,0,226,9.0,34,GAB,2
